ppt_id,clu,gender,age,ethnicity,family,location,handedness,clu_composite,clu_within_clu,clu_complex,question,eye_n_brow,head,mouth_gesture_question,mouthing_question,manual,nonmanual,position,semantic,social_action,rh_idgloss,lh_idgloss,any_head_movement,any_head_nod,any_head_forward,any_head_backward,any_head_sideward,any_head_shake,any_head_up,any_head_down,any_eye_brow,any_eye_brow_up,any_eye_brow_down,any_eye_brow_squint,any_eye_brow_wide,has_single_mouthing,has_multiple_mouthing,any_manual,has_manual_single,has_manual_multiple,any_mouthing,elicited_response,has_CA
LN12,LN12F40BHC_CLU#069,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing?,null,"Forward, Nod",no,Single,Absent,Present,NA,Polar,request confirmation,"TRUE, PAST, WHAT, SN:BREAKTHROUGH-TRUST(FS:B-BREAK^THROUGH^FS:T-TRUST)","TRUE, SN:BREAKTHROUGH-TRUST(FS:B-BREAK^THROUGH^FS:T-TRUST)",yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,response,no CA
LN12,LN12F40BHC_CLU#074,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing,up,"Nod, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO1SG, PAST, WORK, SN:BREAKTHROUGH-TRUST(FS:B-BREAK^THROUGH^FS:T-TRUST)","WORK, SN:BREAKTHROUGH-TRUST(FS:B-BREAK^THROUGH^FS:T-TRUST)",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN12,LN12F40BHC_CLU#075,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing,"down, null",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PAST, PT:PRO1SG, GO-IN, SN:GREENWICH(FS:G-GREENWICH)","PAST, GO-IN, SN:GREENWICH(FS:G-GREENWICH)",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN12,LN12F40BHC_CLU#088,F,40,Black,Hearing,London,right-handed,Depend,NA,dependent,Initiating,down,Nod,no,Absent,Absent,Present,NA,Polar,OIR-restricted,PT:PRO1SG,PT:,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN12,LN12F40BHC_CLU#090,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing,down,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO3SG, MOVE03, FS:C-CHILD^FS:M-MINDER","PT:PRO3SG, MOVE03, FS:C-CHILD^FS:M-MINDER",yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN12,LN12F40BHC_CLU#091,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing,down,"Null, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:DET, TIME, PAST",TIME,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN12,LN12F40BHC_CLU#121,F,40,Black,Hearing,London,right-handed,Embed,contained,NA,Continuing,down,Forward,no,Single,Single,Present,other,Content,request confirmation,"WHO, SN:JUNE-SMITH, PT:PRO1SG",SN:JUNE-SMITH,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,has CA
LN12,LN12F40BHC_CLU#128,F,40,Black,Hearing,London,right-handed,Single,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PAST, INVOLVE, FS:POP, VIDEO","INVOLVE, FS:POP, VIDEO",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#001,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,up,Forward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,HOLIDAY02,NA,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#004,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,wide,HS,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"PT:PRO2SG, GO, SAME, HOLIDAY02, SAME, PLACE, NO","SAME, SAME",yes,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#006,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,down,HS,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"NOTHING, NO, PT:",NA,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,"BM13F39WHC_CLU#010, BM13F39WHC_CLU#011",F,39,White,Hearing,Birmingham,right-handed,"Single, Single",NA,NA,Continuing,down,HS,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"NO, G(NMS):MICHELLE, SN:HOLLY(FS:H-HOLLY)",SN:HOLLY(FS:H-HOLLY),yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#012,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,squint,Sideward,no,Single,Single,Present,other,Polar,request information,"RANKING, DAUGHTER, WHO, NAME",DAUGHTER,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,yes,no,yes,yes,no,yes,response,no CA
BM13,BM13F39WHC_CLU#013,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,down,Null,no,Absent,Absent,Present,NA,Polar,request information,"RANKING, ADULT",NA,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#019,F,39,White,Hearing,Birmingham,right-handed,SharedCecho,NA,NA,Initiating,up,Down,no,Absent,Absent,Present,NA,Polar,OIR-restricted,NA,PT:LOC,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#025,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Alternative,OIR-restricted,NA,"RANKING, RANKING-TWO",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#026,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,NA,RANKING,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#032,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,wide,Down,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"PT:LOC, AREA",NA,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#033,F,39,White,Hearing,Birmingham,right-handed,Single?,NA,NA,Initiating-NR,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"SAY, NOTHING, HARD, LEG",NA,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no response,no CA
BM13,BM13F39WHC_CLU#034,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Nod1,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO3SG, FS:A^STIFF, PT:PRO3SG","FS:A^STIFF, FBUOY",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#036,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,squint,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"THINK, FEEL, MARCH-MONTH",MARCH-MONTH,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#037,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,"down, up, up, up, down","Forward, Backward, Nod1, Nod1, Nod1",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:, EASTER, ABOUT-NUMBER, EASTER, PT:PRO1SG, MEET, PT:DET, G:ERM, PT:DET, SN:JULIE(FS:J-JULIE), PT:POSS3SG, DAUGHTER^CHILD, PT:, PT:POSS3SG, MOTHER","EASTER, FBUOY, EASTER, MEET, SN:JULIE(FS:J-JULIE), DAUGHTER^CHILD, PT:POSS3SG, MOTHER",yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#040,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,squint,Nod1,yes,Absent,Absent,Present,NA,Polar,request confirmation,PT:PRO3SG,PT:PRO3SG,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#058,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,"up, down","Nod1, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"G:WELL, NOW, PAST, PT:DET, MORNING, PT:, PT:POSS1SG, SN:PHILIPPA(FS:P-PHILIPPA(FALSE-START)), PT:POSS1SG, DAUGHTER, SN:PHILIPPA(FS:P-PHILIPPA), CHILD, PT:PRO1SG","NOW, PAST, SN:PHILIPPA(FS:P-PHILIPPA(FALSE-START)), FBUOY, DAUGHTER, SN:PHILIPPA(FS:P-PHILIPPA)",yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#060,F,39,White,Hearing,Birmingham,right-handed,Single?,NA,NA,Continuing,squint,Sideward,no,Absent,Absent,Present,NA,Polar,request confirmation,"G:HEY, TOUCH/PT:PRO3/PT:LOC, TOUCH, NEXT-YEAR, EUROPE, PT:LOC, G:ERM, DISNEY, EUROPE, FRANCE","G:HEY, TOUCH/PT:PRO3/PT:LOC, FBUOY, NEXT-YEAR, DISNEY",yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,has CA
BM13,BM13F39WHC_CLU#080,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,"up, squint","Nod1, Sideward",no,Absent,Absent,Present,NA,Polar,request confirmation,"CHANGE, FROM-TO, DISNEY, DSEW(FLAT-LATERAL)-MOVE:VEHICLE, G:WELL","CHANGE, FROM-TO, DISNEY, G:WELL",yes,yes,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#097,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,down,"Sideward, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:HARD-ROCK(TOUGH), SN:HARD-ROCK(HARD^TOUGH), PT:LOC","SN:HARD-ROCK(TOUGH), SN:HARD-ROCK(HARD^TOUGH), FBUOY",yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#099,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"FS:H-HOLLY, HOLLAND, FS:HOLLYWOOD(HW), FS:P-PLANET","FS:H-HOLLY, HOLLAND, FS:HOLLYWOOD(HW), FS:P-PLANET",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#128,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Nod,no,Absent,Absent,Present,NA,Content,request information,"PT:PRO3SG, MONEY02, G:WELL","G:WELL, MONEY02, G:WELL",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
BM13,BM13F39WHC_CLU#129,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Sideward,no,Absent,Absent,Present,NA,Content,OIR-restricted,"AGREE, AGAIN, G:WELL","AGREE, FBUOY, G:WELL",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#130,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,"null, up","Nod1, Null, Down",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:, G:ERM, CARAVAN, PT:DET, CARAVAN, PT:PRO2PL-TWO, ONE","CARAVAN, FBUOY, CARAVAN",yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#131,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,wide,Down,no,Absent,Absent,Present,NA,Polar,OIR-restricted,BIG,BIG,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#132,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,BETTER,BETTER,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#135,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Initiating,"squint, up","Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:DET, CARAVAN, PT:DET, THREE, BEDROOM, G:THAT-IS-ALL, PT:, THREE",CARAVAN,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
BM13,BM13F39WHC_CLU#136,F,39,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"FOLD-OUT-BED, DSEW(SPOON)-AT","FOLD-OUT-BED, DSEW(SPOON)-AT",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#005,F,41,White,Hearing,London,right-handed,Fragment,NA,NA,Continuing,squint,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,RIGHT,FBuoy,yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#006,F,41,White,Hearing,London,right-handed,Single,NA,NA,Continuing,squint,Forward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"UNDERGROUND-TRAIN, RANKING","UNDERGROUND-TRAIN, RANKING",yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#008,F,41,White,Hearing,London,right-handed,Single,NA,NA,Continuing,null,"Null, Nod1",no,Absent,Absent,Present,NA,Polar,request confirmation,"CAN, DSEW(BENT2-HORI)-AT:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, WALK","FBuoy, DSEW(BENT2-HORI)-MOVE:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, DSEW(BENT2-HORI)-AT:HUMAN, FBuoy",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#032,F,41,White,Hearing,London,right-handed,Single,NA,NA,Continuing-NR,up+squint,"Nod1, Null, Nod1",no,Absent,Single,Present,pre-predicate,Content,suggestion/offer/request,"PT:LOC, WHY, SMOKE-CIGARETE",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no response,has CA
LN04,LN04F41WHC_CLU#046,F,41,White,Hearing,London,right-handed,EmbedDepend,contained,dependent,Continuing-NR,up,Down,no,Absent,Absent,Present,NA,Polar,rhetorical,"NOW, PT:PRO1SG, CAN, PT:PRO1SG",NOW,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
LN04,LN04F41WHC_CLU#058,F,41,White,Hearing,London,right-handed,Embed,contained,NA,Continuing-NR,"down, up","Sideward, HS1",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Content,outloud,"G:HEY, STUPID04, PT:LOC, WHY, G:WELL",FBuoy,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
LN04,LN04F41WHC_CLU#062,F,41,White,Hearing,London,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"G:THAT-IS-ALL, WITHDRAW","G:THAT-IS-ALL, WITHDRAW",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#064,F,41,White,Hearing,London,right-handed,Single,NA,NA,Initiating-NR,up,Sideward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,TEACH02,"G:HEY, TEACH02",yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
LN04,LN04F41WHC_CLU#065,F,41,White,Hearing,London,right-handed,Single,NA,NA,Continuing-NR,"up, down","Null, HS",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Alternative,OIR-restricted,"G:HEY, TEACH02, WHAT","G:HEY, TEACH02, FBuoy",yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no response,no CA
LN04,LN04F41WHC_CLU#066,F,41,White,Hearing,London,right-handed,Single,NA,NA,Continuing,down,"Forward, Null",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Alternative,OIR-restricted,"SUPPORT, WHAT",SUPPORT,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
LN04,LN04F41WHC_CLU#068,F,41,White,Hearing,London,right-handed,Single,NA,NA,Initiating,down,Down,no,Absent,Multiple,Present,reprise (clause-final),Content,OIR-restricted,"WHAT, FS:TA, WHAT","FS:TA, FBuoy",yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,response,no CA
LN04,LN04F41WHC_CLU#069,F,41,White,Hearing,London,right-handed,SharedCecho,NA,NA,Initiating,null,Nod,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"FS:T-TEACHER, SUPPORT","FS:T-TEACHER, SUPPORT",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN04,LN04F41WHC_CLU#072,F,41,White,Hearing,London,right-handed,SharedCecho,NA,NA,Initiating,up,Null,no,Absent,Single,Present,other,Polar,OIR-restricted,NA,PT:PRO2SG,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
